"","CH-EA_LA-56/59","CH-EA_LA-57","CH-EA_LA-58","CH-EA_LA-60","CH-EA_LA-5","CH-EA_LA-61","CH-EA_LA-62","CH-EA_LA-6","CH-EA_LA-63","CH-EA_LA-64","CH-EA_LA-65","CH-EA_LA-66","CH-EA_LA-67","CH-EA_LA-68","CH-EA_LA-69","CH-EA_LA-70/71","CH-EA_LA-72","CH-EA_LA-73","CH-EA_LA-7","CH-EA_LA-74","CH-EA_LA-75","CH-EA_LA-76","CH-EA_LA-8","CH-EA_LA-77","CH-EA_LA-78","CH-EA_LA-79","CH-EA_LA-80","CH-EA_LA-81","CH-EA_LA-9","CH-EA_LA-82","CH-EA_LA-83","CH-EA_LA-84/85","CH-EA_LA-86","CH-EA_LA-10","CH-EA_LA-87","CH-EA_LA-88","CH-EA_LA-11","CH-EA_LA-89/90","CH-EA_LA-91","CH-EA_LA-92","CH-EA_LA-93","CH-EA_LA-94","CH-EA_LA-95","CH-EA_LA-96","CH-EA_LA-1","CH-EA_LA-12/13","CH-EA_LA-97","CH-EA_LA-98","CH-EA_LA-99","CH-EA_LA-14","CH-EA_LA-100","CH-EA_LA-101","CH-EA_LA-102","CH-EA_LA-103","CH-EA_LA-15","CH-EA_LA-104","CH-EA_LA-105","CH-EA_LA-106","CH-EA_LA-16","CH-EA_LA-107","CH-EA_LA-108","CH-EA_LA-109","CH-EA_LA-17","CH-EA_LA-110","CH-EA_LA-111","CH-EA_LA-112","CH-EA_LA-18","CH-EA_LA-113","CH-EA_LA-19","CH-EA_LA-2","CH-EA_LA-20","CH-EA_LA-21","CH-EA_LA-22","CH-EA_LA-23","CH-EA_LA-24","CH-EA_LA-40","CH-EA_LA-25","CH-EA_LA-26","CH-EA_LA-27","CH-EA_LA-28","CH-EA_LA-29","CH-EA_LA-30","CH-EA_LA-3","CH-EA_LA-31","CH-EA_LA-32","CH-EA_LA-33","CH-EA_LA-34","CH-EA_LA-35","CH-EA_LA-36","CH-EA_LA-37","CH-EA_LA-38","CH-EA_LA-39","CH-EA_LA-4","CH-EA_LA-41/46","CH-EA_LA-42","CH-EA_LA-43","CH-EA_LA-44","CH-EA_LA-45","CH-EA_LA-47","CH-EA_LA-48","CH-EA_LA-49","CH-EA_LA-50","CH-EA_LA-51","CH-EA_LA-52","CH-EA_LA-53","CH-EA_LA-54","CH-EA_LA-55","IX-EA_LA-6","IX-EA_LA-7","IX-EA_LA-1","IX-EA_LA-8","IX-EA_LA-9","IX-EA_LA-10","IX-EA_LA-2","IX-EA_LA-11","IX-EA_LA-12","IX-EA_LA-13","IX-EA_LA-15","IX-EA_LA-16","IX-EA_LA-17","IX-EA_LA-18","IX-EA_LA-19","IX-EA_LA-3","IX-EA_LA-4","IX-EA_LA-5","IX-EA_LA-20/21/9/10XO-EA_LA-20/21/9/10","TX-EA_LA-2","TX-EA_LA-3","TX-EA_LA-4","TX-EA_LA-5","TX-EA_LA-6","TX-EA_LA-7","TX-EA_LA-1","IX-EA_LA-14","XO-EA_LA-1","XO-EA_LA-6","XO-EA_LA-2","XO-EA_LA-7","XO-EA_LA-3","XO-EA_LA-4","XO-EA_LA-8","XO-EA_LA-5","XO-EA_LA-11"
"CH-EA_LA-56/59",0,0.661392765991244,0.295746768364978,0.196715471671377,3.72004470534434,0.587705101537713,0.799160217218156,3.54788232196212,1.34758504558242,1.25297844975118,1.01910087313478,1.16685023077542,0.95835962914375,0.740898957879523,0.76416951703585,0.399220457830469,0.58151684800715,0.848687037619642,3.70136634812141,1.08158945542007,0.99054586266764,1.61219626980539,3.20562331703815,1.50272696058691,1.17053821903954,1.40508160252691,1.31131877052279,1.43413395939314,3.06165465894525,1.45916710319322,1.51006230398238,1.67012600750524,1.96635132469032,2.73708036400521,2.87768578148177,3.29519775509907,2.57615556208032,2.63383962505438,2.97398870513921,2.98959663967036,3.05795520632921,3.20199661870962,3.42111398263187,3.22249490615873,4.86503966861432,2.11286344650639,3.75856239105723,3.52372702693255,3.49842530045798,2.03006228613248,5.22613907492349,4.97232483087827,4.87088403027079,4.04320391948506,1.5011621409792,4.28703176478762,4.68829183451875,4.70277631134468,1.34325398503173,4.63554787213134,4.46677505098787,4.29501240819373,1.19467434754061,4.8535444682654,5.05052548538231,5.08391428812299,1.12276555542836,4.92637947192549,0.855752251625644,4.72591283036215,1.69860000907036,1.88786745383681,2.28589096396843,1.68585678889939,1.17716228666035,1.51309061498525,2.21776534981114,2.5257146047073,2.47419532310024,2.92296309229775,3.26791939774094,3.18460114835761,4.4375033317937,3.25996192628069,3.3675582829787,3.62741947982168,4.16362797645091,3.5063569691836,2.9615347694118,1.49583880356959,1.86572181951218,1.77890111457584,4.08101604975732,1.54310912883293,1.25891184823402,1.0988693142283,1.12258248803518,1.28675678040949,1.10541692678989,0.907394153977633,0.991820639693444,0.669906156959261,0.697458659904234,0.645359337035068,0.480785000489492,0.295911780613367,0.443135094860175,6.56944338165507,5.49252176684198,6.15105017174828,6.14259149502863,5.21983074516706,5.12971537638802,6.63461075821404,4.79188016745905,4.95055320165279,5.26379957390584,6.56452391492148,6.74126861173327,6.77257811204621,5.82051288749794,6.1547340998596,5.69068302093583,5.55128214539807,5.34907838257091,8.07833809802288,6.95044502642035,6.31064994298588,6.79015421372149,7.1595294500752,8.09017158586015,8.75318253259851,7.32666474019736,5.80283948753549,5.71889230187238,6.22552356875092,5.60338455908868,5.58331459860367,5.73156833747386,5.63499928832549,7.32390957851671,5.83602190343973,8.49785886083764
"CH-EA_LA-57",0.661392765991244,0,0.365645997626267,0.512535156868813,4.15497280002961,0.559771417963842,0.281120652378394,3.98281041664739,1.53045911831984,1.4358525224886,1.2019749458722,1.39320962460503,1.27417931434119,1.05671864307696,0.94704358977327,0.715040143027905,0.897336533204585,1.16450672281708,4.13629444280668,1.26446352815749,1.30636554786508,1.838555663635,3.64055141172342,1.72908635441652,1.48635790423697,1.72090128772434,1.62713845572023,1.74995364459058,3.49658275363053,1.77498678839065,1.82588198917981,1.89648540133485,2.37127062293427,3.17200845869048,3.10404517531137,3.52155714892868,3.01108365676559,2.86019901888398,3.20034809896882,3.21595603349997,3.28431460015882,3.42835601253922,3.64747337646148,3.44885429998834,5.2999677632996,2.54779154119167,3.98492178488683,3.75008642076215,3.72478469428758,2.69145505212372,5.45249846875309,5.19868422470788,5.09724342410039,4.26956331331466,2.16255490697045,4.51339115861723,4.91465122834836,4.92913570517428,2.00464675102297,4.86190726596095,4.69313444481747,4.52137180202333,1.85606711353186,5.07990386209501,5.27688487921191,5.31027368195259,1.55769365011364,5.15273886575509,1.51714501761689,4.95227222419176,2.14466807007382,2.26963465628742,2.51609788779948,1.91606371273044,1.62323034766381,1.52892494821822,1.9490047490047,2.25695400390086,1.85198415428317,2.65420249149131,2.9991587969345,2.91584054755117,4.6638627256233,2.99120132547425,3.09879768217225,3.35865887901523,3.83731784706844,2.88414580036653,2.30014200342056,0.834446037578345,1.20432905352094,1.5101405137694,4.30737544358692,1.11365674819128,0.597519082242777,0.437476548237054,0.461189722043937,0.857304399767837,1.04401095905527,0.479631542007378,0.3304278737022,1.33129892295051,1.35885142589548,1.30675210302631,1.14217776648074,0.957304546604611,1.10452786085142,6.79580277548467,5.71888116067159,6.58597826643355,6.36895088885824,5.44619013899667,5.35607477021762,7.06953885289932,5.01823956128865,5.17691259548239,5.49015896773544,6.79088330875109,6.96762800556287,6.99893750587582,6.04687228132754,6.3810934936892,6.1256111156211,5.98621024008335,5.78400647725619,8.30469749185248,7.22606199571134,6.53700933681548,7.01651360755109,7.38588884390481,8.31653097968976,8.97954192642811,7.60228170948835,6.02919888136509,5.94525169570199,6.45188296258053,5.82974395291828,5.80967399243327,5.95792773130346,5.86135868215509,7.55026897234631,6.06238129726933,8.72421825466724
"CH-EA_LA-58",0.295746768364978,0.365645997626267,0,0.146889159242546,3.78932680240335,0.311265351210894,0.503413448853178,3.61716441902113,1.28195305156689,1.18734645573565,0.95346887911925,1.11702391834659,0.908533316714919,0.691072645450692,0.698537523020322,0.349394145401638,0.531690535578318,0.798860725190811,3.77064844518042,1.01595746140454,0.940719550238809,1.56236995737656,3.27490541409716,1.45290064815808,1.1207119066107,1.35525529009807,1.26149245809396,1.38430764696431,3.13093675600426,1.40934079076439,1.46023599155354,1.62029969507641,2.005624625308,2.80636246106421,2.82785946905293,3.24537144267024,2.64543765913932,2.58401331262555,2.92416239271038,2.93977032724153,3.00812889390038,3.15217030628078,3.37128767020304,3.1726685937299,4.93432176567333,2.1821455435654,3.7087360786284,3.47390071450372,3.44859898802914,2.32580905449746,5.17631276249466,4.92249851844944,4.82105771784196,3.99337760705623,1.79690890934418,4.23720545235879,4.63846552208992,4.65294999891584,1.63900075339671,4.58572155970251,4.41694873855904,4.2451860957649,1.49042111590559,4.80371815583657,5.00069917295347,5.03408797569416,1.19204765248737,4.87655315949666,1.15149901999062,4.67608651793332,1.99434677743534,2.18361422220179,2.58163773233341,1.98160355726437,1.47290905502533,1.80883738335023,2.31465074663096,2.62260000152712,2.21763015190944,3.01984848911757,3.36480479456076,3.28148654517743,4.38767701936487,3.35684732310051,3.46444367979852,3.7243048766415,4.20296384469471,3.2497917979928,2.66578800104682,1.20009203520461,1.56997505114721,1.87578651139566,4.03118973732849,1.47930274581755,0.963165079869044,0.80312254586332,0.826835719670204,1.2229503973941,1.40116369515486,0.845277539633644,0.696073871328467,0.965652925324239,0.993205428269211,0.941106105400046,0.776531768854469,0.591658548978344,0.738881863225153,6.51961706922623,5.44269545441315,6.22033226880729,6.0927651825998,5.17000443273823,5.07988906395918,6.70389285527305,4.74205385503022,4.90072688922395,5.213973261477,6.51469760249265,6.69144229930444,6.72275179961738,5.77068657506911,6.10490778743077,5.75996511799484,5.62056424245708,5.41836047962992,8.02851178559405,6.9498762894529,6.26082363055705,6.74032790129266,7.10970313764637,8.04034527343132,8.70335622016968,7.32609600322992,5.75301317510666,5.66906598944355,6.17569725632209,5.55355824665985,5.53348828617483,5.68174202504503,5.58517297589666,7.27408326608788,5.78619559101089,8.44803254840881
"CH-EA_LA-60",0.196715471671377,0.512535156868813,0.146889159242546,0,3.6424376431608,0.390989629866336,0.650302608095724,3.47027525977858,1.15086957391104,1.0562629780798,0.822385401463399,0.970134759104045,0.761644157472373,0.544183486208146,0.567454045364472,0.202504986159092,0.384801376335772,0.651971565948265,3.62375928593787,0.884873983748692,0.793830390996263,1.41548079813402,3.12801625485461,1.30601148891553,0.973822747368158,1.20836613085553,1.11460329885142,1.23741848772177,2.98404759676172,1.26245163152184,1.313346832311,1.47341053583386,1.85873546606545,2.65947330182167,2.68097030981039,3.0984822834277,2.49854849989678,2.437124153383,2.77727323346784,2.79288116799898,2.86123973465783,3.00528114703824,3.2243985109605,3.02577943448735,4.78743260643079,2.03525638432285,3.56184691938585,3.32701155526117,3.3017098287866,2.22677775780386,5.02942360325211,4.7756093592069,4.67416855859941,3.84648844781368,1.69787761265058,4.09031629311624,4.49157636284737,4.5060608396733,1.53996945670311,4.43883240045996,4.27005957931649,4.09829693652235,1.39138981921199,4.65682899659402,4.85381001371093,4.88719881645161,1.04515849324482,4.72966400025411,1.05246772329702,4.52919735869077,1.89531548074174,2.08458292550819,2.48260643563981,1.88257226057077,1.37387775833173,1.70980608665663,2.41448082148252,2.72243007637868,2.36451931115198,3.11967856396913,3.46463486941232,3.38131662002899,4.24078786012232,3.45667739795207,3.56427375465007,3.82413495149306,4.34985300393725,3.39668095723534,2.81267716028937,1.34698119444716,1.71686421038975,1.97561658624722,3.88430057808594,1.62619190506009,1.11005423911159,0.950011705105867,0.97372487891275,1.36983955663665,1.30213239846126,0.992166698876191,0.842963030571013,0.866621628630639,0.894174131575611,0.842074808706446,0.677500472160869,0.492627252284744,0.639850566531552,6.37272790998369,5.2958062951706,6.07344310956474,5.94587602335725,5.02311527349569,4.93299990471664,6.55700369603051,4.59516469578767,4.75383772998141,5.06708410223446,6.3678084432501,6.54455314006189,6.57586264037483,5.62379741582656,5.95801862818822,5.61307595875229,5.47367508321453,5.27147132038737,7.8816226263515,6.80298713021036,6.1139344713145,6.59343874205011,6.96281397840383,7.89345611418878,8.55646706092713,7.17920684398737,5.60612401586411,5.522176830201,6.02880809707955,5.4066690874173,5.38659912693229,5.53485286580248,5.43828381665411,7.12719410684533,5.63930643176835,8.30114338916626
"CH-EA_LA-5",3.72004470534434,4.15497280002961,3.78932680240335,3.6424376431608,0,4.03342727302714,4.29274025125652,0.172162383382219,3.87884722800231,3.64819803514165,3.61292316769446,3.42168848896163,3.33462955286014,3.38780694357326,3.69455915968398,3.43993265700171,3.54718905344563,3.29970242222314,0.432207105463482,3.83058270357998,3.13816003878514,3.19528106836862,0.514421388306191,3.08581175915014,2.95816768241324,2.72362429892587,2.81738713092998,2.87018153277962,0.658390046399085,2.94629604642896,2.99719124721812,2.91841271223181,2.07325496371595,0.982964341339132,1.71085293825528,2.13950138713666,1.14388914326402,2.56485740826219,2.90500648834703,2.71142631491339,2.64306774825454,2.49902633587414,2.82066875544729,2.99486282293669,1.14499496326999,1.60718125883795,3.53093030783519,3.29609494371051,3.27079321723593,1.81794195472468,4.99850699170145,4.74469274765623,4.64325194704875,3.81557183626302,2.34684209987795,4.05939968156558,4.46065975129671,4.47514422812263,2.50475025582543,4.4079157889093,4.23914296776583,4.06738032497169,2.65332989331655,4.62591238504336,4.82289340216027,4.85628220490095,2.59727914991598,4.69874738870345,2.86429245371869,1.41816418315819,3.13941291817691,3.32868036294336,3.77013004420472,3.68225130650034,3.24788233283587,3.58381066116077,4.28848539598666,4.59643465088282,4.54491536927575,4.99368313847326,5.33863944391646,5.25532119453313,1.12975468458974,5.33068197245621,5.43827832915421,5.69813952599719,6.23434802262643,5.57707701535911,5.54710063887848,4.79931439168916,4.45128768897886,3.84962116075136,0.773267402553357,3.99907886118771,4.5623874363536,4.40234490234787,4.40992295845574,4.01380828073184,3.82710172144441,4.10301614184844,4.29529622781302,3.5121278531802,3.27906265449754,3.07468536830927,3.33517908558634,3.49153376848417,3.27690961048416,3.358272239728,2.87124681948145,2.43100546640394,3.5213165476681,3.35870516087509,2.50844042902749,2.91456605286971,3.58409579464753,3.62798270438936,3.94122907664241,4.86617000484203,5.04291470165382,5.07422420196677,4.49794239023452,4.83216360259618,1.97063831559149,1.83123744005373,1.62903367722657,7.85070601480084,3.23040032107601,4.25273239958787,4.73223667032348,5.10161190667719,5.04786475471921,5.45705354031644,3.60662003485302,4.10448557745604,5.49126021865034,5.99789148552888,5.37575247586664,5.35568251538163,5.50393625425182,5.40736720510345,7.09627749529467,5.60838982021768,8.2702267776156
"CH-EA_LA-61",0.587705101537714,0.559771417963842,0.311265351210894,0.390989629866336,4.03342727302714,0,0.278650765585447,3.86126488964492,0.970687700355994,0.876081104524758,0.642203527908355,0.833438206641185,0.911485059184377,0.69402438792015,0.387272171809428,0.593494616025428,0.569924840838128,0.83709503045062,3.82291959013933,0.704692110193647,0.943671292708266,1.27878424567116,3.51900588472095,1.16931493645267,1.12366364908016,1.35820703256753,1.26444420056342,1.38725938943377,3.37503722662805,1.41229253323384,1.463187734023,1.336713983371,2.00857636777746,3.050462931688,2.54427375734753,2.96178573096484,2.88953812976311,2.30042760092014,2.64057668100498,2.65618461553612,2.72454318219497,2.86858459457538,3.08770195849764,2.88908288202449,4.86021015811477,2.42624601418919,3.42515036692299,3.19031500279831,3.16501327632374,2.61776738767019,4.89272705078925,4.63891280674404,4.53747200613655,3.70979189535082,2.08886724251692,3.95361974065338,4.35487981038452,4.36936428721044,1.93095908656944,4.3021358479971,4.13336302685363,3.96160038405949,1.78237944907832,4.52013244413116,4.71711346124807,4.75050226398875,1.43614812311116,4.59296744779125,1.44345735316336,4.39250080622792,2.28630511060807,2.47557255537452,2.87359606550614,2.2735618904371,1.76486738819807,2.08869636618206,2.50877616696854,2.8167254218647,2.41175557224701,3.21397390945515,3.55893021489834,3.47561196551501,4.10409130765946,3.55097274343809,3.65856910013609,3.91843029697908,4.39708926503228,3.44391721833037,2.8599134213844,1.39421745554219,1.76410047148478,2.06991193173324,3.74760402562308,1.67342816615512,1.15729050020662,0.997247966200896,1.02096114000778,1.41707581773168,1.60378237701912,1.03940295997122,0.890199291666042,1.25761125849697,1.28516376144195,1.23306443857278,1.06849010202721,0.88361688215108,1.03084019639789,6.23603135752083,5.15910974270774,6.14622066124872,5.80917947089439,4.88641872103283,4.79630335225378,6.62978124771448,4.45846814332481,4.61714117751855,4.9303875497716,6.23111189078724,6.40785658759903,6.43916608791197,5.4871008633637,5.82132207572536,5.68585351043627,5.54645263489851,5.34424887207135,7.74492607388864,6.6662905777475,5.97723791885164,6.45674218958725,6.82611742594097,7.75675956172592,8.41977050846427,7.04251029152451,5.46942746340125,5.38548027773814,5.89211154461669,5.26997253495444,5.24990257446943,5.39815631333962,5.30158726419125,6.99049755438247,5.50260987930549,8.1644468367034
"CH-EA_LA-62",0.799160217218156,0.281120652378394,0.503413448853178,0.650302608095724,4.29274025125652,0.278650765585447,0,4.1205778678743,1.24933846594144,1.15473187011021,0.920854293493802,1.11208897222663,1.19013582476982,0.972675153505597,0.665922937394875,0.852807594254816,0.848575606423575,1.11574579603607,4.10157035572478,0.983342875779095,1.22232205829371,1.5574350112566,3.77831886295033,1.44796570203812,1.40231441466561,1.63685779815298,1.54309496614887,1.66591015501922,3.63435020485744,1.69094329881929,1.74183849960845,1.61536474895645,2.2872271333629,3.30977590991739,2.82292452293298,3.24043649655029,3.1488511079925,2.57907836650559,2.91922744659042,2.93483538112157,3.00319394778042,3.14723536016083,3.36635272408308,3.16773364760994,5.13886092370021,2.68555899241858,3.70380113250844,3.46896576838376,3.44366404190919,2.82922250335063,5.1713778163747,4.91756357232948,4.816122771722,3.98844266093627,2.30032235819736,4.23227050623883,4.63353057596996,4.64801505279589,2.14241420224988,4.58078661358255,4.41201379243908,4.24025114964494,1.99383456475877,4.79878320971661,4.99576422683352,5.0291530295742,1.69546110134055,4.8716182133767,1.6549124688438,4.67115157181336,2.42578872245221,2.55075530866581,2.79721854017788,2.19718436510884,1.90435100004221,1.81004560059661,2.23012540138309,2.53807465627925,2.13310480666157,2.9353231438697,3.28027944931289,3.19696119992956,4.38274207324491,3.27232197785264,3.37991833455065,3.63977953139363,4.11843849944684,3.16526645274493,2.58126265579895,1.11556668995674,1.48544970589933,1.79126116614779,4.02625479120853,1.39477740056967,0.878639734621172,0.718597200615448,0.742310374422331,1.13842505214623,1.32513161143367,0.760752194385772,0.611548526080594,1.46906637417742,1.49661887712239,1.44451955425322,1.27994521770765,1.09507199783152,1.24229531207833,6.51468212310628,5.43776050829319,6.42487142683417,6.08783023647984,5.16506948661827,5.07495411783923,6.90843201329993,4.73711890891026,4.895791943104,5.20903831535705,6.50976265637269,6.68650735318448,6.71781685349742,5.76575162894915,6.09997284131081,5.96450427602172,5.82510340048396,5.6228996376568,8.02357683947409,6.94494134333295,6.25588868443709,6.7353929551727,7.10476819152641,8.03541032731136,8.69842127404972,7.32116105710996,5.7480782289867,5.66413104332359,6.17076231020213,5.54862330053989,5.52855334005488,5.67680707892507,5.5802380297767,7.26914831996792,5.78126064489094,8.44309760228885
"CH-EA_LA-6",3.54788232196212,3.98281041664739,3.61716441902113,3.47027525977858,0.172162383382219,3.86126488964492,4.12057786787431,0,3.70668484462009,3.47603565175943,3.44076078431224,3.24952610557941,3.16246716947792,3.21564456019104,3.52239677630176,3.26777027361949,3.37502667006341,3.12754003884092,0.260044722081263,3.65842032019776,2.96599765540292,3.0231186849864,0.342259004923972,2.91364937576792,2.78600529903102,2.55146191554365,2.64522474754777,2.69801914939741,0.486227663016866,2.77413366304674,2.8250288638359,2.74625032884959,1.90109258033373,0.810801957956913,1.53869055487307,1.96733900375445,0.971726759881804,2.39269502487997,2.73284410496481,2.53926393153117,2.47090536487232,2.32686395249192,2.64850637206507,2.82270043955447,1.3171573466522,1.43501887545573,3.35876792445297,3.12393256032829,3.09863083385372,1.64577957134246,4.82634460831923,4.57253036427401,4.47108956366653,3.6434094528808,2.17467971649574,3.88723729818336,4.28849736791449,4.30298184474042,2.33258787244321,4.23575340552708,4.06698058438361,3.89521794158947,2.48116750993433,4.45375000166114,4.65073101877805,4.68411982151873,2.42511676653376,4.52658500532123,2.69213007033648,1.24600179977597,2.96725053479469,3.15651797956114,3.5979676608225,3.51008892311812,3.07571994945365,3.41164827777855,4.11632301260444,4.4242722675006,4.37275298589353,4.82152075509105,5.16647706053424,5.08315881115091,0.957592301207519,5.15851958907399,5.26611594577199,5.52597714261498,6.06218563924421,5.40491463197689,5.37493825549626,4.62715200830695,4.27912530559665,3.67745877736914,0.601105019171139,3.82691647780549,4.39022505297138,4.23018251896565,4.23776057507353,3.84164589734963,3.65493933806219,3.93085375846622,4.1231338444308,3.33996546979798,3.10690027111532,2.90252298492705,3.16301670220412,3.31937138510195,3.10474722710194,3.53043462311022,2.69908443609923,2.60316784978616,3.34915416428588,3.18654277749287,2.33627804564527,3.08672843625192,3.41193341126532,3.45582032100714,3.76906669326019,4.69400762145982,4.8707523182716,4.90206181858455,4.3257800068523,4.66000121921396,2.14280069897371,2.00339982343595,1.80119606060879,7.67854363141862,3.40256270445823,4.08057001620565,4.56007428694126,4.92944952329498,5.22002713810143,5.62921592369866,3.77878241823524,3.93232319407382,5.31909783526812,5.82572910214666,5.20359009248442,5.18352013199941,5.3317738708696,5.23520482172123,6.92411511191245,5.43622743683547,8.09806439423338
"CH-EA_LA-63",1.34758504558242,1.53045911831984,1.28195305156689,1.15086957391104,3.87884722800231,0.970687700355994,1.24933846594144,3.70668484462009,0,0.230649192860657,0.328484172447639,0.465599117654125,0.638948120201647,0.661198129151125,0.583415528546566,0.948364587751946,0.766068197575266,0.863251913600881,3.44664012253883,0.285509519833272,0.835417634276648,0.683566159633688,3.4591562847556,0.793035468852171,1.01540999064854,1.24995337413591,1.1561905421318,1.27900573100215,3.3151876266627,1.24969556054096,1.1988003597518,0.960434515770501,1.90032270934584,2.99061333172265,2.16799428974703,2.36656764492737,2.82968852979776,1.70520951488267,2.04535859496751,2.06096652949865,2.1293250961575,2.27336650853791,2.49248387246017,2.29386479598703,4.48393069051426,2.36639641422384,2.82993228088552,2.59509691676084,2.56979519028627,3.00699852421759,4.29750896475178,4.04369472070657,3.94225392009908,3.11457380931335,2.47809837906432,3.35840165461592,3.75966172434705,3.77414620117297,2.32019022311684,3.70691776195964,3.53814494081616,3.36638229802202,2.17161058562573,3.9249143580937,4.1218953752106,4.15528417795128,1.56567518590804,3.99774936175378,1.83268848971076,4.01622133862741,2.95485288546832,3.14412033023477,3.58557001149613,3.0334418344818,2.52474733224277,2.86067566056767,3.47946386732453,3.78741312222069,3.38244327260301,4.18466160981114,4.52961791525433,4.446299665871,3.72781184005896,4.52166044379408,4.62925680049209,4.88911799733507,5.36777696538828,4.41460491868637,3.83060112174039,2.36490515589818,2.73478817184077,3.04059963208923,3.37132455802258,2.64411586651112,2.12797820056261,1.96793566655689,1.99164884036377,2.38776351808767,2.4530019723723,2.01009066032721,1.86088699202204,2.01749120254168,2.04504370548665,1.99294438261748,1.82837004607191,1.64349682619578,1.79072014044259,5.64081327148336,4.56389165667027,5.76994119364822,5.21396138485693,4.29120063499536,4.20108526621631,6.25350178011398,3.86325005728734,4.02192309148108,4.33516946373413,5.63589380474978,5.81263850156156,5.84394800187451,4.89188277732623,5.22610398968789,5.30957404283576,5.17017316729801,4.96796940447085,7.14970798785118,6.07107249171003,5.38201983281417,5.86152410354978,6.2308993399035,7.16154147568845,7.8245524224268,6.44729220548704,4.87420937736378,4.79026219170068,5.29689345857922,4.67475444891697,4.65468448843196,4.80293822730215,4.70636917815378,6.395279468345,4.90739179326802,7.56922875066593
"CH-EA_LA-64",1.25297844975118,1.4358525224886,1.18734645573565,1.0562629780798,3.64819803514165,0.876081104524758,1.1547318701102,3.47603565175943,0.230649192860657,0,0.233877576616403,0.234949924793468,0.44344052642514,0.566591533319889,0.48880893271533,0.85375799192071,0.67146160174403,0.768645317769644,3.21599092967817,0.451537112501921,0.639910040500141,0.452916966773031,3.26364869097909,0.562386275991513,0.819902396872036,1.05444578035941,0.960682948355295,1.08349813722564,3.11968003288619,1.0190463676803,0.96815116689114,0.729785322909843,1.70481511556933,2.79510573794615,1.93734509688637,2.13591845206671,2.63418093602126,1.47456032202201,1.81470940210685,1.830317336638,1.89867590329685,2.04271731567725,2.26183467959951,2.06321560312637,4.2532814976536,2.17088882044733,2.59928308802486,2.36444772390018,2.33914599742561,2.91239192838636,4.06685977189112,3.81304552784591,3.71160472723842,2.8839246164527,2.38349178323308,3.12775246175526,3.52901253148639,3.54349700831231,2.22558362728561,3.47626856909898,3.30749574795551,3.13573310516137,2.07700398979449,3.69426516523304,3.89124618234994,3.92463498509062,1.47106859007681,3.76710016889312,1.73808189387952,3.78557214576675,2.86024628963709,3.04951373440354,3.49096341566489,2.93883523865057,2.43014073641153,2.76606906473643,3.3848572714933,3.69280652638946,3.28783667677177,4.0900550139799,4.4350113194231,4.35169307003977,3.4971626471983,4.42705384796285,4.53465020466085,4.79451140150383,5.27317036955704,4.31999832285513,3.73599452590915,2.27029856006694,2.64018157600954,2.945993036258,3.14067536516192,2.54950927067988,2.03337160473138,1.87332907072565,1.89704224453254,2.29315692225644,2.35839537654107,1.91548406449598,1.7662803961908,1.92288460671044,1.95043710965541,1.89833778678625,1.73376345024067,1.54889023036455,1.69611354461135,5.4101640786227,4.33324246380962,5.53929200078756,4.98331219199627,4.0605514421347,3.97043607335565,6.02285258725332,3.63260086442668,3.79127389862042,4.10452027087347,5.40524461188912,5.5819893087009,5.61329880901385,4.66123358446557,4.99545479682724,5.07892484997511,4.93952397443735,4.73732021161019,6.91905879499052,5.84042329884937,5.15137063995351,5.63087491068912,6.00025014704284,6.93089228282779,7.59390322956614,6.21664301262638,4.64356018450312,4.55961299884002,5.06624426571856,4.44410525605631,4.4240352955713,4.57228903444149,4.47571998529312,6.16463027548434,4.67674260040736,7.33857955780527
